order_id,order_volume,warehouse_processing_time,shipment_distance_km,traffic_level,weather_severity,historical_delay_rate,delivery_status
3999,406,12,49.47,2,3,0.26,Delayed
4000,384,7,102.65,2,1,0.12,At Risk
4001,345,11,64.03,3,2,0.22,Delayed
4002,380,10,142.64,3,2,0.26,Delayed
4003,467,7,169.43,3,3,0.23,Delayed
4004,272,7,33.16,2,2,0.22,At Risk
4005,262,11,216.38,3,1,0.26,Delayed
4006,274,9,262.08,3,3,0.19,Delayed
4007,182,7,219.78,1,0,0.19,At Risk
4008,373,9,191.58,1,0,0.22,At Risk
4009,364,11,285.25,2,2,0.31,Delayed
4010,427,6,268.99,3,1,0.33,Delayed
4011,474,6,158.81,2,3,0.24,Delayed
4012,175,6,177.69,2,1,0.13,At Risk
4013,365,11,55.54,2,3,0.32,Delayed
4014,307,5,180.23,1,0,0.11,At Risk
4015,141,5,167.24,1,0,0.12,On-Time
4016,280,12,269.33,2,3,0.32,Delayed
4017,498,9,174.62,2,2,0.34,Delayed
4018,416,10,215.13,2,3,0.33,Delayed
4019,368,7,194.23,3,3,0.27,Delayed
4020,222,5,139.19,2,1,0.13,On-Time
4021,371,5,233.68,2,0,0.17,On-Time
4022,140,5,183.34,1,0,0.06,On-Time
4023,116,2,187.03,2,1,0.13,On-Time
4024,360,6,130.68,2,1,0.13,At Risk
4025,367,7,185.81,3,2,0.25,At Risk
4026,342,8,78.34,2,2,0.17,At Risk
4027,255,5,249.8,1,1,0.25,At Risk
4028,296,10,57.6,3,1,0.24,Delayed
4029,497,8,154.85,3,1,0.24,Delayed
4030,272,4,275.04,3,1,0.2,At Risk
4031,121,5,193.62,1,0,0.12,On-Time
4032,320,7,211.17,3,3,0.27,Delayed
4033,333,12,97.59,2,1,0.33,Delayed
4034,302,7,147.18,3,2,0.32,Delayed
4035,385,10,245.52,3,2,0.23,Delayed
4036,455,9,228.13,3,1,0.3,Delayed
4037,282,6,146.88,1,1,0.12,At Risk
4038,295,9,92.57,2,2,0.32,Delayed
4039,489,12,205.88,2,2,0.34,Delayed
4040,339,8,258.63,3,2,0.33,Delayed
4041,474,8,177.62,3,3,0.23,Delayed
4042,153,4,155.97,1,0,0.13,On-Time
4043,127,4,206.36,2,0,0.11,On-Time
4044,90,6,252.78,1,1,0.11,On-Time
4045,219,6,226.58,1,1,0.23,At Risk
4046,244,5,213.97,3,0,0.2,At Risk
4047,220,6,203.26,2,0,0.07,On-Time
4048,78,3,221.95,1,0,0.15,On-Time
4049,348,4,256.33,2,2,0.21,At Risk
4050,208,9,250.85,2,2,0.22,At Risk
4051,371,4,182.34,1,0,0.2,At Risk
4052,467,7,169.43,3,3,0.23,Delayed
4053,71,3,196.25,2,1,0.06,On-Time
4054,281,12,239.45,2,2,0.34,Delayed
4055,210,8,155.78,2,1,0.11,At Risk
4056,321,8,115.7,3,2,0.2,Delayed
4057,480,6,255.32,3,1,0.22,Delayed
4058,155,7,17.92,1,1,0.11,On-Time
4059,208,5,230.4,2,1,0.05,On-Time
4060,266,9,261.7,2,1,0.2,Delayed
4061,373,9,129.23,2,0,0.14,At Risk
4062,315,10,202.81,3,2,0.34,Delayed
4063,427,6,268.99,3,1,0.33,Delayed
4064,153,3,140.95,2,0,0.06,On-Time
4065,127,4,186.82,1,1,0.12,On-Time
4066,140,4,102.95,2,1,0.14,At Risk
4067,326,11,135.84,2,1,0.25,Delayed
4068,222,6,27.18,2,2,0.1,At Risk
4069,78,2,83.58,1,0,0.09,On-Time
4070,227,6,169.9,3,0,0.17,At Risk
4071,105,6,198.28,1,0,0.09,Delayed
4072,386,11,157.12,2,2,0.27,Delayed
4073,88,5,97.61,1,1,0.09,On-Time
4074,80,4,235.74,1,0,0.1,On-Time
4075,412,10,298.23,3,2,0.33,Delayed
4076,337,7,144.63,2,3,0.2,Delayed
4077,126,4,195.53,2,0,0.14,On-Time
4078,486,10,198.22,2,2,0.32,Delayed
4079,457,7,76.75,2,1,0.31,Delayed
4080,219,2,54.89,1,1,0.08,On-Time
4081,345,5,242.29,2,0,0.2,At Risk
4082,174,8,160.92,2,2,0.21,At Risk
4083,215,7,93.8,1,0,0.24,At Risk
4084,194,4,222.41,2,2,0.1,At Risk
4085,257,12,247.78,2,2,0.35,Delayed
4086,166,2,115.68,2,0,0.14,On-Time
4087,186,2,296.61,2,1,0.14,On-Time
4088,273,6,102.25,1,0,0.13,At Risk
4089,206,8,108.65,3,1,0.11,At Risk
4090,194,6,243.64,2,1,0.09,On-Time
4091,403,10,231.62,2,2,0.24,Delayed
4092,169,4,204.45,3,2,0.1,At Risk
4093,264,6,170.77,1,0,0.24,At Risk
4094,266,9,261.7,2,1,0.2,Delayed
4095,271,6,144.1,1,2,0.19,At Risk
4096,216,2,136.46,1,0,0.07,On-Time
4097,67,5,272.78,2,1,0.07,On-Time
4098,412,10,298.23,3,2,0.33,Delayed
4099,321,11,239.88,3,1,0.19,Delayed
4100,161,3,266.92,1,0,0.14,Delayed
4101,460,8,92.4,2,3,0.28,Delayed
4102,150,4,192.22,2,1,0.08,On-Time
4103,271,9,172.46,3,1,0.18,At Risk
4104,365,5,68.71,1,1,0.17,At Risk
4105,182,4,130.47,1,2,0.1,At Risk
4106,201,5,192.61,1,1,0.08,On-Time
4107,200,7,143.33,3,0,0.16,At Risk
4108,203,7,232.07,1,1,0.16,At Risk
4109,289,4,211.68,1,1,0.12,At Risk
4110,165,7,182.26,2,0,0.08,On-Time
4111,151,8,174.59,1,2,0.15,At Risk
4112,177,3,124.77,1,0,0.06,On-Time
4113,398,7,102.41,1,0,0.14,At Risk
4114,435,7,209.85,2,2,0.32,Delayed
4115,129,2,145.12,1,1,0.11,On-Time
4116,192,4,96.73,2,2,0.21,At Risk
4117,371,4,179.99,1,1,0.21,Delayed
4118,186,2,157.75,1,0,0.14,On-Time
4119,435,7,209.85,2,2,0.32,Delayed
4120,197,4,219.16,2,1,0.07,On-Time
4121,213,4,232.51,2,1,0.13,At Risk
4122,382,6,196.88,2,1,0.32,Delayed
4123,326,6,191.39,3,2,0.19,Delayed
4124,240,8,178.74,2,2,0.2,At Risk
4125,304,6,165.93,3,2,0.11,At Risk
4126,254,8,259.21,1,1,0.11,At Risk
4127,398,4,193.53,3,2,0.25,At Risk
4128,486,6,148.96,3,2,0.26,At Risk
4129,220,5,251.55,1,1,0.13,On-Time
4130,358,10,180.79,2,3,0.23,Delayed
4131,341,10,192.84,3,3,0.31,Delayed
4132,342,9,85.3,1,1,0.14,At Risk
4133,177,3,124.77,1,0,0.06,On-Time
4134,247,9,114.98,1,2,0.22,At Risk
4135,262,5,157.23,3,0,0.12,At Risk
4136,341,10,192.84,3,3,0.31,Delayed
4137,128,5,297.2,1,1,0.08,On-Time
4138,52,2,196.63,1,0,0.09,On-Time
4139,307,8,158.41,3,2,0.28,Delayed
4140,206,5,207.36,1,0,0.15,On-Time
4141,197,4,219.16,2,1,0.07,On-Time
4142,311,12,169.73,3,3,0.2,Delayed
4143,365,7,256.16,3,1,0.14,At Risk
4144,188,6,243.16,3,1,0.17,At Risk
4145,344,8,167.77,3,1,0.27,Delayed
4146,498,9,174.62,2,2,0.34,Delayed
4147,294,6,100.22,3,1,0.31,Delayed
4148,245,6,133.79,3,1,0.25,At Risk
4149,230,5,114.38,1,1,0.13,At Risk
4150,265,7,203.09,2,2,0.18,Delayed
4151,419,7,275.75,2,2,0.33,Delayed
4152,467,9,126.84,3,1,0.27,Delayed
4153,124,4,199.75,1,1,0.06,On-Time
4154,356,5,187.19,2,1,0.24,At Risk
4155,159,9,62.02,3,2,0.14,At Risk
4156,274,9,186.02,2,2,0.25,Delayed
4157,297,7,210.93,3,1,0.29,Delayed
4158,453,10,158.23,2,3,0.34,Delayed
4159,329,7,179.7,2,1,0.16,At Risk
4160,52,5,130.86,1,0,0.12,On-Time
4161,373,9,129.23,2,0,0.14,At Risk
4162,308,8,222.49,2,1,0.26,Delayed
4163,219,2,54.89,1,1,0.08,On-Time
4164,265,5,215.89,3,0,0.12,At Risk
4165,261,12,203.06,2,2,0.26,Delayed
4166,351,9,138.42,3,1,0.24,Delayed
4167,289,4,211.68,1,1,0.12,At Risk
4168,392,12,182.2,3,3,0.26,Delayed
4169,253,6,222.52,3,0,0.2,At Risk
4170,63,7,129.44,2,1,0.1,On-Time
4171,396,10,88.5,2,3,0.19,Delayed
4172,221,7,113.57,2,0,0.14,On-Time
4173,279,9,89.18,2,2,0.34,Delayed
4174,155,5,155.27,2,1,0.1,At Risk
4175,421,11,128.61,2,3,0.28,Delayed
4176,294,10,96.04,3,1,0.32,Delayed
4177,269,9,165.86,2,3,0.29,Delayed
4178,120,3,27.07,2,1,0.07,On-Time
4179,208,7,190.71,2,1,0.14,On-Time
4180,383,7,112.1,3,1,0.28,Delayed
4181,412,12,198.15,2,1,0.18,Delayed
4182,331,7,290.03,2,3,0.2,Delayed
4183,247,6,194.96,3,0,0.19,At Risk
4184,467,9,126.84,3,1,0.27,Delayed
4185,175,6,177.69,2,1,0.13,At Risk
4186,219,2,54.89,1,1,0.08,On-Time
4187,498,6,152.13,2,3,0.34,At Risk
4188,180,2,237.31,1,0,0.06,On-Time
4189,255,5,249.8,1,1,0.25,At Risk
4190,192,9,135.91,1,2,0.24,At Risk
4191,281,12,239.45,2,2,0.34,Delayed
4192,237,6,141.49,1,1,0.07,On-Time
4193,211,6,177.61,2,2,0.15,At Risk
4194,327,4,78.59,3,1,0.24,At Risk
4195,140,4,126.38,1,0,0.06,On-Time
4196,173,3,132.34,2,1,0.11,On-Time
4197,427,10,84.37,2,3,0.29,Delayed
4198,73,2,118.48,1,1,0.13,On-Time
4199,152,2,142.21,2,1,0.12,On-Time
4200,386,11,157.12,2,2,0.27,Delayed
4201,294,10,96.04,3,1,0.32,Delayed
4202,468,6,86.2,2,2,0.3,Delayed
4203,83,5,185.75,1,1,0.13,Delayed
4204,176,6,234.29,1,0,0.09,On-Time
4205,182,5,133.32,2,1,0.11,On-Time
4206,161,4,271.82,2,0,0.13,On-Time
4207,249,4,123.31,1,0,0.13,On-Time
4208,51,3,69.71,2,0,0.05,On-Time
4209,157,3,271.21,1,1,0.13,On-Time
4210,366,11,169.19,2,1,0.28,Delayed
4211,265,7,203.09,2,2,0.18,Delayed
4212,137,2,222.64,2,1,0.11,On-Time
4213,113,4,208.68,1,0,0.15,On-Time
4214,155,4,254.05,2,1,0.14,On-Time
4215,324,7,14.18,1,0,0.21,At Risk
4216,177,5,165.76,1,0,0.12,On-Time
4217,243,4,153.75,1,2,0.17,At Risk
4218,297,6,131.16,1,0,0.2,At Risk
4219,228,5,36.09,1,1,0.12,On-Time
4220,173,8,231.04,1,0,0.16,At Risk
4221,283,9,121.55,2,3,0.26,Delayed
4222,297,7,210.93,3,1,0.29,Delayed
4223,467,7,169.43,3,3,0.23,Delayed
4224,281,10,188.71,3,1,0.25,Delayed
4225,307,5,180.23,1,0,0.11,At Risk
4226,339,8,89.82,2,1,0.14,At Risk
4227,192,9,135.91,1,2,0.24,At Risk
4228,228,6,111.89,1,1,0.07,On-Time
4229,301,10,185.79,3,3,0.19,Delayed
4230,67,5,272.78,2,1,0.07,On-Time
4231,252,5,169.48,3,1,0.22,At Risk
4232,348,7,169.38,2,3,0.25,Delayed
4233,309,8,100.09,3,3,0.27,Delayed
4234,481,6,170.89,3,3,0.35,Delayed
4235,480,6,255.32,3,1,0.22,Delayed
4236,245,4,194.93,1,1,0.15,On-Time
4237,137,4,210.25,1,0,0.12,On-Time
4238,245,6,133.79,3,1,0.25,At Risk
4239,146,2,247.1,2,0,0.14,On-Time
4240,260,9,216.21,2,1,0.18,Delayed
4241,204,8,188.79,2,1,0.16,At Risk
4242,326,4,37.67,1,0,0.18,On-Time
4243,71,3,196.25,2,1,0.06,On-Time
4244,485,9,137.18,3,1,0.26,Delayed
4245,295,4,254.14,2,0,0.2,Delayed
4246,167,2,89.22,1,1,0.11,On-Time
4247,146,2,247.1,2,0,0.14,On-Time
4248,128,5,297.2,1,1,0.08,On-Time
4249,373,9,129.23,2,0,0.14,At Risk
4250,175,7,134.07,1,0,0.21,At Risk
4251,227,2,121.98,1,0,0.12,Delayed
4252,453,9,271.47,2,1,0.33,Delayed
4253,351,7,126.84,3,3,0.31,Delayed
4254,256,12,205.4,2,3,0.27,Delayed
4255,215,3,208.23,1,1,0.07,On-Time
4256,285,10,174.42,3,3,0.34,Delayed
4257,352,7,200.17,3,0,0.16,On-Time
4258,380,9,140.24,3,3,0.21,Delayed
4259,372,12,129.08,3,1,0.31,Delayed
4260,184,4,13.15,2,2,0.23,At Risk
4261,154,5,87.62,1,1,0.1,On-Time
4262,479,11,209.9,3,2,0.27,Delayed
4263,236,3,208.24,2,1,0.07,On-Time
4264,264,6,170.77,1,0,0.24,At Risk
4265,165,2,199.71,2,1,0.12,On-Time
4266,469,7,135.68,2,1,0.31,Delayed
4267,253,6,222.52,3,0,0.2,At Risk
4268,228,5,195.79,1,2,0.14,On-Time
4269,200,5,219.78,2,1,0.13,On-Time
4270,181,4,234.47,2,0,0.1,At Risk
4271,75,4,202.94,1,0,0.13,On-Time
4272,335,7,172.84,3,3,0.18,Delayed
4273,169,6,52.39,2,1,0.09,On-Time
4274,177,5,203.33,2,0,0.05,On-Time
4275,168,6,189.65,2,2,0.21,At Risk
4276,157,3,208.68,1,0,0.15,On-Time
4277,215,9,167.17,3,0,0.22,At Risk
4278,168,2,240.5,1,1,0.14,On-Time
4279,385,7,205.14,1,2,0.19,At Risk
4280,313,4,245.95,1,0,0.19,At Risk
4281,442,8,82.93,2,1,0.27,Delayed
4282,249,4,139.68,2,0,0.12,On-Time
4283,65,4,106.5,2,0,0.13,On-Time
4284,62,7,180.29,2,0,0.06,On-Time
4285,277,4,174.95,2,1,0.24,At Risk
4286,181,5,145.17,2,0,0.12,On-Time
4287,230,5,222.56,2,1,0.11,At Risk
4288,208,9,250.85,2,2,0.22,At Risk
4289,251,8,69.38,1,2,0.23,At Risk
4290,51,5,228.44,2,1,0.13,At Risk
4291,208,5,208.84,2,1,0.1,On-Time
4292,416,8,187.45,2,1,0.26,Delayed
4293,497,8,154.85,3,1,0.24,Delayed
4294,462,8,144.1,3,1,0.29,Delayed
4295,457,10,154.52,2,3,0.19,Delayed
4296,157,3,271.21,1,1,0.13,On-Time
4297,194,6,243.64,2,1,0.09,On-Time
4298,213,4,136.79,2,0,0.22,At Risk
4299,85,2,120.97,2,1,0.11,On-Time
4300,198,4,153.04,2,1,0.13,At Risk
4301,321,8,115.7,3,2,0.2,Delayed
4302,360,8,188.89,3,2,0.25,Delayed
4303,233,9,181.58,2,1,0.18,At Risk
4304,286,7,44.65,2,1,0.28,Delayed
4305,209,6,189.41,2,2,0.18,Delayed
4306,174,5,156.57,2,0,0.17,At Risk
4307,260,6,241.21,3,3,0.32,Delayed
4308,322,8,107.03,3,2,0.21,Delayed
4309,292,11,119.48,2,3,0.3,Delayed
4310,157,5,248.51,2,0,0.11,On-Time
4311,258,12,214.26,3,2,0.22,Delayed
4312,244,4,95.44,2,0,0.19,At Risk
4313,449,8,222.85,2,3,0.25,Delayed
4314,115,2,168.1,2,0,0.07,At Risk
4315,170,5,206.45,3,1,0.15,At Risk
4316,457,7,76.75,2,1,0.31,Delayed
4317,304,6,165.93,3,2,0.11,At Risk
4318,294,10,96.04,3,1,0.32,Delayed
4319,235,7,104.89,1,0,0.1,On-Time
4320,193,9,105.66,1,1,0.1,At Risk
4321,479,7,190.43,2,1,0.25,Delayed
4322,288,7,210.75,3,2,0.29,Delayed
4323,330,8,129.52,2,2,0.17,At Risk
4324,233,5,117.51,2,2,0.11,At Risk
4325,307,5,180.23,1,0,0.11,At Risk
4326,355,7,107.13,2,1,0.33,Delayed
4327,425,10,275.38,3,1,0.3,Delayed
4328,261,12,203.06,2,2,0.26,Delayed
4329,152,6,207.57,2,0,0.15,On-Time
4330,370,4,233.4,3,1,0.24,At Risk
4331,455,9,228.13,3,1,0.3,Delayed
4332,243,4,152.61,1,1,0.2,At Risk
4333,304,6,258.37,2,0,0.23,At Risk
4334,256,12,205.4,2,3,0.27,Delayed
4335,197,7,161.11,1,1,0.08,On-Time
4336,86,6,258.64,2,0,0.13,On-Time
4337,226,5,140.66,2,2,0.23,At Risk
4338,376,11,94.67,2,3,0.19,Delayed
4339,102,7,167.19,1,1,0.14,Delayed
4340,153,8,166.74,1,0,0.14,At Risk
4341,152,2,142.21,2,1,0.12,On-Time
4342,391,7,162.33,1,1,0.23,At Risk
4343,121,5,193.62,1,0,0.12,On-Time
4344,341,9,126.01,3,2,0.27,Delayed
4345,385,12,238.87,3,3,0.3,Delayed
4346,406,12,49.47,2,3,0.26,Delayed
4347,101,7,64.47,2,1,0.15,On-Time
4348,364,11,285.25,2,2,0.31,Delayed
4349,85,2,120.97,2,1,0.11,On-Time
4350,202,3,238.69,2,1,0.09,On-Time
4351,235,5,118.26,1,1,0.09,On-Time
4352,233,2,179.57,2,1,0.13,On-Time
4353,180,7,94.36,2,1,0.07,On-Time
4354,232,8,65.74,1,1,0.14,At Risk
4355,111,4,78.16,1,0,0.1,On-Time
4356,342,9,85.3,1,1,0.14,At Risk
4357,265,5,215.89,3,0,0.12,At Risk
4358,301,5,182.13,2,2,0.22,At Risk
4359,208,9,250.85,2,2,0.22,At Risk
4360,248,6,171.12,1,1,0.24,At Risk
4361,52,2,196.63,1,0,0.09,On-Time
4362,412,10,298.23,3,2,0.33,Delayed
4363,156,6,254.2,1,1,0.14,On-Time
4364,88,5,97.61,1,1,0.09,On-Time
4365,143,3,244.46,2,0,0.1,On-Time
4366,308,5,205.01,1,0,0.22,At Risk
4367,357,7,168.32,2,0,0.25,At Risk
4368,76,4,191.78,1,1,0.08,On-Time
4369,263,6,175.94,2,1,0.18,At Risk
4370,342,8,76.0,3,3,0.23,Delayed
4371,482,10,192.52,2,1,0.34,Delayed
4372,116,6,126.09,1,0,0.14,On-Time
4373,297,11,138.63,2,3,0.23,Delayed
4374,162,3,203.96,2,1,0.1,On-Time
4375,157,7,149.88,2,0,0.11,On-Time
4376,433,9,161.1,3,3,0.31,Delayed
4377,165,7,182.26,2,0,0.08,On-Time
4378,252,5,169.48,3,1,0.22,At Risk
4379,199,7,185.56,1,1,0.06,On-Time
4380,186,2,296.61,2,1,0.14,On-Time
4381,251,6,82.39,3,2,0.17,At Risk
4382,156,6,254.2,1,1,0.14,On-Time
4383,493,12,113.82,3,2,0.35,Delayed
4384,388,8,274.22,3,1,0.34,Delayed
4385,412,12,198.15,2,1,0.18,Delayed
4386,342,9,208.26,3,0,0.21,Delayed
4387,259,12,104.45,3,3,0.32,Delayed
4388,126,4,195.53,2,0,0.14,On-Time
4389,156,8,117.28,2,1,0.12,At Risk
4390,137,4,124.11,2,1,0.11,On-Time
4391,282,9,134.4,1,0,0.19,At Risk
4392,51,5,228.44,2,1,0.13,At Risk
4393,202,7,166.45,2,2,0.24,At Risk
4394,68,3,246.61,2,1,0.1,On-Time
4395,175,6,177.69,2,1,0.13,At Risk
4396,109,6,61.22,2,1,0.05,On-Time
4397,273,6,102.25,1,0,0.13,At Risk
4398,82,7,194.63,2,0,0.06,On-Time
4399,101,7,64.47,2,1,0.15,On-Time
4400,65,4,106.5,2,0,0.13,On-Time
4401,348,4,256.33,2,2,0.21,At Risk
4402,243,4,152.61,1,1,0.2,At Risk
4403,188,3,49.52,2,1,0.05,On-Time
4404,249,7,207.76,1,1,0.13,At Risk
4405,259,11,124.06,2,2,0.27,Delayed
4406,128,5,297.2,1,1,0.08,On-Time
4407,113,7,207.63,1,1,0.07,On-Time
4408,157,3,208.68,1,0,0.15,On-Time
4409,340,6,187.24,2,1,0.32,Delayed
4410,253,9,138.8,3,2,0.18,Delayed
4411,305,7,52.88,3,2,0.33,Delayed
4412,315,11,124.52,2,1,0.24,Delayed
4413,77,2,84.32,1,1,0.07,On-Time
4414,235,9,107.65,3,0,0.16,At Risk
4415,473,10,113.48,3,3,0.34,Delayed
4416,352,9,102.82,2,1,0.27,Delayed
4417,200,8,182.03,3,0,0.2,At Risk
4418,70,7,222.2,1,1,0.08,On-Time
4419,249,7,207.76,1,1,0.13,At Risk
4420,163,7,140.05,2,0,0.12,On-Time
4421,240,4,239.36,2,1,0.06,On-Time
4422,260,9,216.21,2,1,0.18,Delayed
4423,180,5,296.88,1,0,0.06,Delayed
4424,199,4,149.56,2,1,0.09,On-Time
4425,499,8,156.51,3,1,0.3,Delayed
4426,184,7,185.19,1,0,0.12,Delayed
4427,206,5,207.36,1,0,0.15,On-Time
4428,75,7,214.2,2,0,0.13,On-Time
4429,288,9,136.95,3,0,0.25,At Risk
4430,328,4,218.67,3,1,0.18,At Risk
4431,330,5,183.95,3,0,0.15,At Risk
4432,202,6,54.53,3,1,0.17,At Risk
4433,400,5,42.99,1,0,0.22,At Risk
4434,479,7,190.43,2,1,0.25,Delayed
4435,172,6,172.38,3,2,0.14,At Risk
4436,302,7,147.18,3,2,0.32,Delayed
4437,487,9,130.92,2,2,0.19,Delayed
4438,173,4,207.72,2,1,0.14,On-Time
4439,193,3,246.83,1,1,0.15,At Risk
4440,105,6,184.24,2,0,0.1,At Risk
4441,384,9,230.78,3,0,0.1,At Risk
4442,172,6,172.38,3,2,0.14,At Risk
4443,191,6,70.66,1,0,0.08,On-Time
4444,182,4,130.47,1,2,0.1,At Risk
4445,305,8,184.79,3,3,0.34,Delayed
4446,109,3,201.64,2,0,0.1,On-Time
4447,86,6,219.32,1,0,0.14,On-Time
4448,129,6,111.9,1,1,0.06,On-Time
4449,238,7,108.9,3,2,0.17,Delayed
4450,84,4,237.38,1,1,0.07,On-Time
4451,243,3,175.83,1,0,0.09,On-Time
4452,322,6,173.37,3,0,0.22,At Risk
4453,60,7,203.61,1,0,0.13,On-Time
4454,184,4,13.15,2,2,0.23,At Risk
4455,51,5,228.44,2,1,0.13,At Risk
4456,215,9,167.17,3,0,0.22,At Risk
4457,177,6,225.43,1,1,0.1,On-Time
4458,248,6,171.12,1,1,0.24,At Risk
4459,164,6,138.78,2,2,0.22,At Risk
4460,94,6,197.95,2,1,0.13,On-Time
4461,78,5,33.89,2,1,0.11,On-Time
4462,164,8,217.78,1,1,0.21,At Risk
4463,71,3,190.14,1,1,0.09,On-Time
4464,308,8,222.49,2,1,0.26,Delayed
4465,218,6,221.71,2,1,0.12,On-Time
4466,318,8,90.07,1,0,0.23,At Risk
4467,351,7,126.84,3,3,0.31,Delayed
4468,208,9,250.85,2,2,0.22,At Risk
4469,211,6,177.61,2,2,0.15,At Risk
4470,204,9,101.18,1,0,0.19,At Risk
4471,273,9,213.03,1,1,0.22,At Risk
4472,156,4,71.87,1,0,0.11,On-Time
4473,192,4,96.73,2,2,0.21,At Risk
4474,253,4,197.66,3,0,0.24,At Risk
4475,192,7,113.17,1,2,0.13,At Risk
4476,399,8,245.29,2,2,0.13,At Risk
4477,398,6,242.85,3,3,0.31,Delayed
4478,162,5,158.69,2,0,0.13,On-Time
4479,340,8,95.09,2,0,0.17,At Risk
4480,222,5,139.19,2,1,0.13,On-Time
4481,120,6,186.44,2,0,0.11,On-Time
4482,345,9,236.56,3,0,0.2,At Risk
4483,215,9,153.25,1,0,0.22,At Risk
4484,211,5,203.68,1,1,0.25,At Risk
4485,329,7,179.7,2,1,0.16,At Risk
4486,127,4,193.56,2,0,0.09,On-Time
4487,150,3,82.88,1,0,0.12,On-Time
4488,365,11,55.54,2,3,0.32,Delayed
4489,176,7,190.85,2,0,0.11,On-Time
4490,140,5,164.15,1,1,0.06,On-Time
4491,308,4,159.58,2,0,0.16,At Risk
4492,274,9,242.82,2,2,0.19,On-Time
4493,208,5,208.84,2,1,0.1,On-Time
4494,134,4,222.71,1,1,0.15,On-Time
4495,113,7,207.63,1,1,0.07,On-Time
4496,498,9,174.62,2,2,0.34,Delayed
4497,301,10,185.79,3,3,0.19,Delayed
4498,235,5,150.81,3,1,0.13,At Risk
4499,152,2,142.21,2,1,0.12,On-Time
4500,380,9,140.24,3,3,0.21,Delayed
4501,391,5,135.63,2,0,0.17,At Risk
4502,222,5,139.19,2,1,0.13,On-Time
4503,88,5,97.61,1,1,0.09,On-Time
4504,308,5,205.01,1,0,0.22,At Risk
4505,65,4,106.5,2,0,0.13,On-Time
4506,220,5,251.55,1,1,0.13,On-Time
4507,127,7,103.65,1,1,0.11,On-Time
4508,180,7,94.36,2,1,0.07,On-Time
4509,168,6,189.65,2,2,0.21,At Risk
4510,101,3,128.77,2,0,0.13,On-Time
4511,481,6,170.89,3,3,0.35,Delayed
4512,180,3,120.42,2,0,0.08,On-Time
4513,137,2,222.64,2,1,0.11,On-Time
4514,71,7,243.3,1,1,0.09,On-Time
4515,202,7,166.45,2,2,0.24,At Risk
4516,202,6,54.53,3,1,0.17,At Risk
4517,294,6,248.95,2,2,0.21,At Risk
4518,75,3,33.9,1,0,0.11,On-Time
4519,262,5,157.23,3,0,0.12,At Risk
4520,412,10,298.23,3,2,0.33,Delayed
4521,199,7,185.56,1,1,0.06,On-Time
4522,242,3,166.98,1,0,0.13,On-Time
4523,165,7,182.26,2,0,0.08,On-Time
4524,156,8,117.28,2,1,0.12,At Risk
4525,192,7,113.17,1,2,0.13,At Risk
4526,350,6,159.7,3,2,0.1,At Risk
4527,341,9,126.01,3,2,0.27,Delayed
4528,205,2,266.17,1,1,0.05,On-Time
4529,97,6,177.01,2,1,0.14,On-Time
4530,398,7,102.41,1,0,0.14,At Risk
4531,97,2,174.77,1,0,0.11,On-Time
4532,177,5,165.76,1,0,0.12,On-Time
4533,109,6,61.22,2,1,0.05,On-Time
4534,137,4,124.11,2,1,0.11,On-Time
4535,52,2,196.63,1,0,0.09,On-Time
4536,282,9,134.4,1,0,0.19,At Risk
4537,457,10,154.52,2,3,0.19,Delayed
4538,164,8,217.78,1,1,0.21,At Risk
4539,229,6,224.84,2,1,0.07,On-Time
4540,94,6,197.95,2,1,0.13,On-Time
4541,250,7,176.05,2,2,0.25,Delayed
4542,326,11,208.99,3,2,0.33,Delayed
4543,335,10,160.73,2,1,0.33,Delayed
4544,251,6,82.39,3,2,0.17,At Risk
4545,213,4,232.51,2,1,0.13,At Risk
4546,370,4,233.4,3,1,0.24,At Risk
4547,283,12,155.85,3,3,0.22,Delayed
4548,242,7,175.87,1,1,0.05,On-Time
4549,192,5,246.08,1,1,0.1,At Risk
4550,215,7,93.8,1,0,0.24,At Risk
4551,65,4,106.5,2,0,0.13,On-Time
4552,209,5,259.66,2,1,0.11,At Risk
4553,227,2,219.57,1,0,0.08,On-Time
4554,307,5,180.23,1,0,0.11,At Risk
4555,61,2,176.14,2,0,0.06,On-Time
4556,204,9,209.24,3,2,0.23,At Risk
4557,469,7,135.68,2,1,0.31,Delayed
4558,202,7,166.45,2,2,0.24,At Risk
4559,238,8,165.32,1,1,0.1,At Risk
4560,376,11,160.67,3,3,0.18,Delayed
4561,385,10,245.52,3,2,0.23,Delayed
4562,152,2,142.21,2,1,0.12,On-Time
4563,301,10,185.79,3,3,0.19,Delayed
4564,251,9,101.62,2,0,0.14,At Risk
4565,350,10,123.79,2,2,0.28,Delayed
4566,388,7,181.25,2,1,0.11,At Risk
4567,54,5,122.08,1,1,0.14,On-Time
4568,333,10,138.96,3,3,0.23,Delayed
4569,421,11,128.61,2,3,0.28,Delayed
4570,113,7,207.63,1,1,0.07,On-Time
4571,173,3,188.08,2,1,0.13,On-Time
4572,328,8,202.74,3,0,0.19,At Risk
4573,305,12,151.08,3,2,0.25,Delayed
4574,446,7,185.42,3,3,0.27,Delayed
4575,264,6,170.77,1,0,0.24,At Risk
4576,329,5,150.25,2,0,0.15,At Risk
4577,194,7,177.49,3,2,0.12,On-Time
4578,286,7,44.65,2,1,0.28,Delayed
4579,279,9,89.18,2,2,0.34,Delayed
